index;lat;lang;ortname;locationradius;text;texteng;longtext;longtexteng;zeit;gtater;dtater;alttater;gopfer;dopfer;altopfer;altdiff;link;imglink
50;53,086637;8,813854;Osterwiese;100;Am Schießstand: Er machte unangenehme Bemerkungen und strich mit den Rosen über mein Gesicht.;At the shooting range: He made unpleasant remarks and stroked my face with his roses.;Vor einigen Wochen war ich mit meinem Freund auf der Osterwiese. Er wollte unbedingt zu einem Schießstand wo er dann auf diese Plastikrosen geschossen hat. Der Angestellte, welcher seine getroffenen Rosen eingesammelt hat, hat allerdings nicht auf meinen Freund geachtet, sondern mich die ganze Zeit total widerlich angestarrt, unangenehme Bemerkungen gemacht und sich vorbeugt, um mit den Rosen mehrmals an meinem Gesicht lang zu streichen. In dem Moment war ich total perplex und hab mich nicht getraut etwa zusagen, mein Freund war zu konzentriert, um etwas zu bemerken. Als wir dann weggegangen sind, bin ich in Tränen ausgebrochen und wir haben die Rosen sofort weggeschmissen.;A few weeks ago my boyfriend and I were at Osterwiese [funfair], He really wanted to go to a shooting range where he then shot at these plastic roses. The employee, which had collected his fallen roses, however, had not paid attention to my boyfriend but stared at me for the whole time in a completly disgusting way, made unpleasant remarks and bent over to stroke along my face several times with the roses. At that moment, I was completly perplexed and didn't dare to say anything, My boyfriend was too concentrated to notice anything. When we left, I burst into tears and we immediately threw the roses away.;NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cj3k0I6L2e9/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/311817975_1080477329321922_8152911988520574186_n.webp?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Vaj-CGTVvkgAX_UQG5B&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCOtGQYyNIe9Txm2qNLA_lYE7desYuPsH1FVE1t5loL5Q&oe=65C28392&_nc_sid=10d13b
51;53,109731;8,767800;Friedhof Pastorenweg;50;Er fuhr mit dem Rad und holte sich dabei einen runter.;He rode his bike and jerked off.;Ich bin immer noch traumatisiert von diesem Mann. Ich war 14 und bin vom Friedhof rausgelaufen der im Pastorenweg ist. Ich hatte damals an einem Babyprojekt mitgemacht und lief also mit dem Kinderwagen rum. Ein Mann fuhr mir mit dem Fahrrad entgegen und holte sich dabei ein runter. Ich war so geschockt, dass ich stehenblieb und ihn anschrie was nicht mit ihm richtig sei. Einige Monate später war ich mit Freundinnen unterwegs in der Nähe vom Bahnhof und sah ihn wieder. Er fuhr wieder mit dem Fahrrad und wieder uns entgegen und es passierte das gleiche. Er holte sich einfach wieder ein runter.. er sagte nichts. Aber das werde ich in meinem Leben nicht vergessen...;I am still traumatized by this man. I was 14 and walked out of the cemetery which is in Pastorenweg [location]. I had participated in a baby project at the time, so I was walking around with a stroller. A man rode on his bicycle towards me and was jerking off. I was so shocked that I stopped and yelled what's wrong with him. A few months later I was out with friends near the train station and saw him again. He was riding his bike again and again came towards us and the same thing happened. He jerked off again. He didn't say anything. But I will never forget that in my life...;NAN;m;e;NAN;w;NAN;14;+;https://www.instagram.com/p/CjyQOabrtYd/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/311634511_774003100367388_4382411488222818431_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=EONJS-nRW8cAX_G8Fsm&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfARi0pBETeBO8qZtjLHJ4MCb9L4yyQVr1-WTu3L3twspA&oe=65C3A3DE&_nc_sid=10d13b
52;53,075601;8,817703;Salvadore-Allende-Straße;50;"""Deinen Arsch würde ich die ganze Nacht durchficken!""";"""I'd fuck your ass all night long!""";"Ich habe selber viele solcher Erfahrungen gemacht. Eine davon ist zwar schon 3 Jahre her aber es verletzt mich bis heute. Ich bin an einem schönen Frühlingstag mittags zum Arzt gelaufen. Ich wollte einen kleinen Spaziergang daraus machen und lief die Salvador-Allende Straße entlang um durch die Wallanlagen zu gehen. Ich lief an zwei Männern Mitte 20 vorbei, einer brüllte mir hinterher: ""deinen Arsch würde ich die ganze Nacht durchficken"". Ich war so schockiert, verletzt und fühlte mich wie ein Stück Fleisch. Ich tat so, als hätte ich es nicht gehört, genau das, was andere Passanten auch gemacht haben. Ich habe gezittert und konnte meine Gedanken und Gefühle gar  nicht einordnen.";"I also had many such experiences myself. One of them happened 3 years ago but it still hurts me today. I was walking to the doctor's office at noon on a beautiful spring day. I wanted to make a little walk out of it and walked along Salvador-Allende-Straße to go through the Wallanlagen [location). I walked past two men in their mid 20's, one yelled after me ""I would fuck your ass all night long'. I was so shocked, hurt and felt like a piece of meat. I pretended that I didn't hear it, exactly what other passersby did. I was shaking and couldn't place my thoughts and feelings at all.";m;m;g;25;w;NAN;NAN;NAN;https://www.instagram.com/p/CjvwrgDLFAw/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/311495637_630564062004464_1367412651601319033_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=RVEpEEKL9LMAX_ynSCf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCjV7nq3YD-M0z5wVN7BgqQu12Ij1kEaI3XWy08-MjP6A&oe=65C2E190&_nc_sid=10d13b
53;53,078496;8,823422;Am Dobben;25;Er blockierte den Weg und fragte mich aus. Ich versteckte mich bis er weg war.;He blocked the way and interrogated me. I hid until he was gone.;"Ich fuhr am Dobben mit dem Skateboard nach Hause, als ein Mann mit dem Fahrrad plötzlich neben mir her fuhr und mir mehrfach sagte, wie schön meine Beine seien. Ich antworte nur sehr distanziert mit ""okay"". Dann fuhr er mit seinem Fahrrad quer vor mich und stellte sich hin, sodass ich stehen bleiben musste und nicht vorbei konnte. Er fragte mich, ob ich viel Sport mache, wo ich wohne, ob ich einen Freund habe etc. Ich log und sagte, ja ich habe einen Freund und möchte jetzt gerne einfach nach Hause fahren. Er fragte, ob mein Freund denn bei mir zu Hause wohne. Ich sagte Ja und ging auf die andere Straßenseite. Er schaute mir noch lange hinterher, wohin ich ginge, weshalb ich absichtlich nicht in Richtung zu Hause ging und mich versteckte, bis er sicher weg war.";"I would also like to share my experience. I was at Am Dobben [location], going home on my skateboard, when suddenly a man on a bike was next to me. He told me how beautiful my legs were several times. I just replied with a very neutral ""Okay"". Then he stopped his bike in front of me and blocked my way so that I couldn't pass. He asked me if I do a lot of sports, where I live, if I have a boyfriend, etc.. I lied and said ""Yes, I have a boyfriend"" and that I would like to go home now. He asked if my boyfriend was living with me. I said yes and went to the other side of the street. He watched me for a long time, to see where I was going, which is why I deliberately didn't go in the direction of my home and hid until I was sure he was gone.";NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cjksw0KDeMe/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/311031529_638078821255561_8940999616642854413_n.webp?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTkweDExODkuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=bRwQxK_YxMMAX8njWDs&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCclTc7JZE-90o2Zf7STbIXNdBw4wqafjdBKNpyVkTLvQ&oe=65C3FE45&_nc_sid=10d13b
54;53,082826;8,792437;Eduard-Schopf-Allee / Stephanibrücke;50;"""Wir laufen euch jetzt hinterher"", sagten sie und verfolgten uns.";"""We'll follow you now,"" they said and chased after us.";"Dort wo die Stephanibrücke über die Eduard-Schopf-Allee geht waren drei Männer die gesagt haben ""Wir laufen euch jetzt hinterher“. Sie sind uns bis Stephanibrücke / Doventorcontrescarpe gefolgt.";"Where the Stephanibrücke crosses the Eduard-Schopf-Allee, there were three men who said ""We'll follow you now"". They followed us all the way to Stephanibrücke / Doventorcontrescarpe.";NAN;m;g;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CjdwW-SLdiy/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/310682138_639713197522443_5910248725798022152_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=hLyzHmZ7fj4AX8AQqez&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDxOEv7eRC_Hz5PMJLPw1c5Wrfs_r_QmPvZaBvl1F74gg&oe=65C2EBD1&_nc_sid=10d13b
55;53,090027;8,787415;Steffensweg / Hansestraße;25;"Ich wollte das Auto vorlassen. Der Autofahrer rief: ""Nee nee, fahr mal Kleine. Ich will dich ja noch von hinten betrachten.""";"I wanted to let the car go first. The driver shouted: ""No, no, drive shorty. I still want to look at you from behind.""";"Ich fuhr auf meinem Fahrrad als ich an der Ecke Steffensweg/Hansestraße an einer roten Ampel anhielt. Kurz drauf hielt rechts neben mir ein alter Mann. Als die Ampel grün wurde, wollte ich ihm die Vorfahrt lassen und gestikulierte dies mit einer kurzen Handbewegung. Alles was er daraufhin zu mir sagte war: ""Ne ne, fahr mal kleine. Ich will dich ja auch noch von hinten betrachten."" Ich war so sauer und perplex, dass mir leider nichts einfiel, was ich in dem Moment hätte sagen können. Deswegen bin ich einfach schnell weggefahren.";"I was riding my bike when I stopped at a red light on the corner of Steffensweg/Hansestraße [location]. Shortly thereafter, an old man stopped next to me on the right. when the light turned green, I wanted to give him the right of way and gestured this with a short hand gesture. All he said to me was: ""No, drive shorty. I still want to look at you from behind."" I was so pissed off and perplexed that unfortunately I couldn't think of anything I could have said at that moment. That's why I just drove away quickly.";NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CjYK0AGjE4I/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/311323538_771934483875733_4686658454894228083_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=yX9EqUagI0YAX8vAvJR&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDpQ11u7gUeljvoSlCwI1VYyxsTYKOfbKQpRK4R9voajw&oe=65C43025&_nc_sid=10d13b
56;53,094540;8,778822;Nordstraße;100;"""Komm mal mit mir!"" Nachdem er von Weitem mehrfach ""Hallo"" gerufen hat.";"""Come with me!"" After he shouted ""Hello"" several times from a distance.";"Ich bin heute morgen mit dem Fahrrad die Nordstraße entlang gefahren und dann kam mir ein Mann entgegen. Er hat mir dann schon von weitem mehrfach Hallo zu gerufen und als er dann auf meiner Höhe war, hat er mir: ""komm mal mit mir"" zugerufen.";"This morning, I was riding my bike along the Nordstraße [location] and then a man came towards me. From afar he has already been shouting ""hello"" at me for several  times and when he was at my height, he shouted: ""Come with me.""";v;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CjUlX7XDjcS/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/310379734_3504775906423946_2422735494702216335_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=i98XdCD0o6gAX-WEr-h&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAbC1K1v4OllveFj19yRwBcRGRxY8HkqRDukKnnJJ74Lg&oe=65C2D325&_nc_sid=10d13b
57;53,100331;8,779833;Lange Reihe;25;"Ich tippte am Handy. Er sagte: ""Kannst meine Nummer gleich mit eintippen!"" Ich: ""Nein"" Er: ""Fotze!""";"I typed on my cell phone. He said: ""You can type in my number while you're at it!"" Me: ""No"" He: ""Cunt!""";"Ich war auf dem Weg zur Haltestelle ""Lange Reihe"" (Walle) und grade Höhe Finepizza. Auf der anderen Straßenseite lief ein Mann ~Ende 40 mit Glatze und lila T-shirt. Er hat mir hinter gepfiffen und im Vorbeigehen immer wieder gerufen ""Hey Puppe!"" ""Mädchen!"" ""Hey"". Ich hab ihn ignoriert und bin weiter gegangen. An der Haltestelle wollte ich meinem Freund davon schreiben. Während ich geschrieben habe, hat ein Typ Mitte-Ende 20 gesagt, ich könne seine Nummer gleich mit eintippen. Ich hab reflexartig gesagt ""ne, lass mal"" Er hat ""Fotze"" geantwortet und ist weiter gegangen. Die ganze Busfahrt habe ich mich geärgert, dass es gleich zweimal passiert ist.";"I was on the way to the stop ""Lange Reihe""(Walle) and was on the height of Finepizza [restaurant). On the other side of the street was a man in his approx. late 40s with a bald head and a purple shirt. He whistled at me and when passing me repeatedly shouted ""Hey doll!"" ""Girl!"" ""Hey"". I ignored him and kept walking. At the bus stop, I wanted to write to my friend about it. While I was writing, a guy in his mid-late 20s said I could type his number right in. I reflexively said ""No, leave it"". He  nswered ""cunt"" and went away. The whole bus ride I was annoyed that it happened twice.";NAN;m;e;27, 47;w;NAN;NAN;NAN;https://www.instagram.com/p/CjKtsoFrdRR/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/309699012_484010243639021_3387956196932542793_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=aXxh3foRXKIAX95tsBm&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDoAb3AIgAXoWkQnTE5v8OJNimp4c7pn0G_3ti4mt4hwQ&oe=65C37B26&_nc_sid=10d13b
58;53,081960;8,813176;Hauptbahnhof;25;"""Du machst mit deinem Outfit jeden geil & das gefällt dir auch"". Ich war 14.";"""You make everyone horny with your outfit & you like that for sure"". I was 14.";Am Bahnhof vor 3/4 Jahren (ich war 14) meinte ein deutlich älterer Mann, dass ich mit meinem Outfit ja jeden geil machen würde und das mir das ja gefällt. Ich war den ganzen Tag extrem verstört und hatte obwohl es Sommer war die ganze Zeit meine Jacke an.;3/4 years ago (I was 14) at the train station a much older man said that I would make everyone horny with my outfit and that I like that. I was extremely disturbed for the whole day and wore my jacket the whole time, although it was summer.;NAN;m;e;NAN;NAN;NAN;14;+;https://www.instagram.com/p/CjIMZFnraFh/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/309286428_661278175424860_4193701130374500983_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=N0gDqs07ixkAX_JGjNu&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBfLzjMKBi6exeuBoBxGFTCETbZviko97o_wdT-tiUCVA&oe=65C2E3FC&_nc_sid=10d13b
59;53,074825;8,808700;Domsheide;50;"Als ich mit dem Fahrrad fuhr, rief ein Mann: ""Mamma Mia, dich würde ich gerne ficken!""";"As I was riding my bike, a man shouted: ""Mamma Mia, I'd like to fuck you!""";"Ich bin auf dem Fahrrad durch die Stadt gefahren, als ein Mann mir zurief: ""Mamma mia, dich würde ich gerne ficken"". Das war bei der Haltestelle Domsheide und es waren viele Leute da, aber niemand hat etwas dazu/zu ihm gesagt";"I was riding my bike in the city, when a man shouted at me: ""Mamma Mia, I'd like to fuck you!"". This was at the stop Domsheide and there were lots of people, but nobody said something to it/at him.";NAN;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CjGZdXurvT1/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/309697174_652508386524353_2345690635935866420_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=aW3pikcwDl8AX8gZLtG&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCIDb8upyBfVWXGT3wbuJFQMVNm5yWg6gEn97IhLbLHwg&oe=65C405C2&_nc_sid=10d13b
60;53,078818;8,809282;Sögestraße / Wallanlagen;50;Nachts: Er schrie uns aggressiv an und nannte uns Schlampen und Huren.;At night: He shouted at us aggressively and called us sluts and whores.;"Einer Freundin und mir ist bei den Wallanlagen/Sögestraße nachts etwas merkwürdiges passiert. Ein Mann lief auf uns zu und fing an uns aus dem Nichts als ""Schlampen und Huren"" zu bezeichnen. Wir kannten ihn nicht und haben ganz schön Angst bekommen, weil er so aggressiv war und schrie. Wir sind dann zurück zur Ampel zu einem Auto gegangen um Hilfe zu holen und uns in Sicherheit zu bringen. Ein nettes Pärchen hat uns mit zum Hauptbahnhof genommen und wir haben uns geschworen dass wir nachts nicht mehr alleine unterwegs sind. Ich denke immer daran wenn ich dort vorbei komme.";"Something strange happened to a friend and me at the Wallanlagen/Sögestraße [location] at night. A man ran up to us and started calling us ""sl*ts and wh*res"" out of nowhere. We didn't know him and got quite scared because he was so aggressive and he screamed. We then went back to the traffic light to a car to get help and get to safety. A nice couple gave us a ride to the main station and we swore that we would never travel alone at night again. I always think about it when I pass there.";n;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CjAZRDfLcmJ/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/308871467_5521033897972904_4184529596327832231_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=3I1ie_pDVfcAX9nQv59&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDjtg7VcRrVu29EYu2WuLH5FC0ApsbjCFxaX4-qVM1h_A&oe=65C36B05&_nc_sid=10d13b
61;53,077335;8,808843;NFF Club;25;"Ich 16, er ca. 21: Er wollte mich küssen. Als ich verneinte, sagte er: ""Okay, dann mach ich halt das"" und packte mich fest an den Brüsten.";"I was 16, he was about 21: he wanted to kiss me. When I said no, he said: ""Okay, then I'll just do that"" and grabbed my breasts heavily.";"Ich war 16. Direkt neben dem Eingang vom nff, wo alle immer rauchen, hat so ein Typ (der war 21 oder so meinte er auf jeden Fall halt viel zu alt für meine süße 16 lol) mich die ganze Zeit aufgefordert ihn küssen, weil er mir davor nach einem normalen Gespräch ne Zigarette gegeben hat und ich meinte halt die ganze Zeit nein. Dann hat er irgendwann gesagt ""Ok wenn du nicht willst, dann mach ich halt das"" und dann hat er mir einfach meine Brüste angefasst und so richtig gedrückt. Ich war viel zu geschockt davon um irgendwie zu reagieren und er ist auch direkt danach weg aber es war direkt neben dem Eingang vom nff und ich bin sicher die Türsteher hätten es eigentlich sehen müssen aber keiner hat irgendwas gemacht.";"I was 16 at that time. Right next to the entry of the NFF [nightclub] where everybody is smoking, a guy (he was 21 or something but definitely too old for my sweet 16) requested me to kiss him the whole time, because he gave me a cigarette before after a normal conversation. I was saying ""no"" the whole time. Then he said: ""Ok, if you don't want to, then I will do this"", touched my breast and grabbed heavily. I was too shocked to react and he left right after that, but it was rightnext to the entry and I am pretty sure that the bouncers actually should had have seen it. Nobody was doing anything.";a, n;m;e;21;w;NAN;16;;https://www.instagram.com/p/Ci9uGfjrGcZ/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/308714762_490234802973589_3316136856170949929_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=2euPZrMU1PUAX8B_MY6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAb2T-8dgZlDvxW1bDISVoZL79EQnJgfbCAiw75SaDPtg&oe=65C36384&_nc_sid=10d13b
